Time,某金融标的,注1：所有缺少的数值都由最近的之前的工作日的值所替代。
2004-11-23,447.05,
2004-11-24,449.55,
2004-11-25,451.69,
2004-11-26,451.95,
2004-11-27,451.95,
2004-11-28,451.95,
2004-11-29,453.95,
2004-11-30,450.95,
2004-12-01,454.75,
2004-12-02,449.25,
2004-12-03,455.9,
2004-12-04,455.9,
2004-12-05,455.9,
2004-12-06,452.25,
2004-12-07,450.9,
2004-12-08,440.6,
2004-12-09,437.3,
2004-12-10,434.2,
2004-12-11,434.2,
2004-12-12,434.2,
2004-12-13,438.85,
2004-12-14,435.6,
2004-12-15,440.6,
2004-12-16,437.2,
2004-12-17,441.5,
2004-12-18,441.5,
2004-12-19,441.5,
2004-12-20,442.99,
2004-12-21,441.6,
2004-12-22,439.7,
2004-12-23,442.24,
2004-12-24,442.65,
2004-12-25,442.65,
2004-12-26,442.65,
2004-12-27,444.35,
2004-12-28,443.75,
2004-12-29,436.45,
2004-12-30,437.99,
2004-12-31,438.45,
2005-01-01,438.45,
2005-01-02,438.45,
2005-01-03,429.55,
2005-01-04,427.55,
2005-01-05,426.55,
2005-01-06,421.4,
2005-01-07,419.05,
2005-01-08,419.05,
2005-01-09,419.05,
2005-01-10,419.63,
2005-01-11,421.65,
2005-01-12,426.15,
2005-01-13,425.2,
2005-01-14,423.15,
2005-01-15,423.15,
2005-01-16,423.15,
2005-01-17,422.13,
2005-01-18,423.05,
2005-01-19,423.15,
2005-01-20,422.35,
2005-01-21,427.25,
2005-01-22,427.25,
2005-01-23,427.25,
2005-01-24,427.35,
2005-01-25,422.2,
2005-01-26,426.8,
2005-01-27,426.2,
2005-01-28,427,
2005-01-29,427,
2005-01-30,427,
2005-01-31,422.6,
2005-02-01,421.13,
2005-02-02,421.96,
2005-02-03,417.2,
2005-02-04,414.7,
2005-02-05,414.7,
2005-02-06,414.7,
2005-02-07,413.4,
2005-02-08,412.7,
2005-02-09,413.35,
2005-02-10,417.8,
2005-02-11,420.9,
2005-02-12,420.9,
2005-02-13,420.9,
2005-02-14,425.75,
2005-02-15,425.75,
2005-02-16,425.2,
2005-02-17,427.17,
2005-02-18,427.41,
2005-02-19,427.41,
2005-02-20,427.41,
2005-02-21,427.45,
2005-02-22,435.85,
2005-02-23,434.55,
2005-02-24,433.75,
2005-02-25,435.25,
2005-02-26,435.25,
2005-02-27,435.25,
2005-02-28,435.65,
2005-03-01,432.6,
2005-03-02,432.95,
2005-03-03,429.65,
2005-03-04,434.3,
2005-03-05,434.3,
2005-03-06,434.3,
2005-03-07,434.55,
2005-03-08,440.55,
2005-03-09,440.6,
2005-03-10,442.13,
2005-03-11,444.95,
2005-03-12,444.95,
2005-03-13,444.95,
2005-03-14,440.97,
2005-03-15,440.7,
2005-03-16,443.15,
2005-03-17,438.8,
2005-03-18,439.35,
2005-03-19,439.35,
2005-03-20,439.35,
2005-03-21,431.2,
2005-03-22,427.11,
2005-03-23,425.35,
2005-03-24,425.05,
2005-03-25,424.88,
2005-03-26,424.88,
2005-03-27,424.88,
2005-03-28,426.2,
2005-03-29,426.1,
2005-03-30,426.35,
2005-03-31,428.35,
2005-04-01,426.25,
2005-04-02,426.25,
2005-04-03,426.25,
2005-04-04,424.25,
2005-04-05,425.35,
2005-04-06,426.7,
2005-04-07,425.9,
2005-04-08,427.1,
2005-04-09,427.1,
2005-04-10,427.1,
2005-04-11,428,
2005-04-12,428.2,
2005-04-13,428.9,
2005-04-14,424,
2005-04-15,424.9,
2005-04-16,424.9,
2005-04-17,424.9,
2005-04-18,427.35,
2005-04-19,434,
2005-04-20,434.6,
2005-04-21,432.57,
2005-04-22,434.6,
2005-04-23,434.6,
2005-04-24,434.6,
2005-04-25,434.7,
2005-04-26,437.1,
2005-04-27,432.46,
2005-04-28,431.4,
2005-04-29,434.39,
2005-04-30,434.39,
2005-05-01,434.39,
2005-05-02,429.8,
2005-05-03,427.9,
2005-05-04,429.8,
2005-05-05,430.4,
2005-05-06,426.2,
2005-05-07,426.2,
2005-05-08,426.2,
2005-05-09,426.1,
2005-05-10,426.6,
2005-05-11,427.4,
2005-05-12,422.4,
2005-05-13,420.4,
2005-05-14,420.4,
2005-05-15,420.4,
2005-05-16,419.75,
2005-05-17,418.75,
2005-05-18,421.75,
2005-05-19,420.6,
2005-05-20,417.65,
2005-05-21,417.65,
2005-05-22,417.65,
2005-05-23,417.55,
2005-05-24,418.35,
2005-05-25,419.55,
2005-05-26,417.8,
2005-05-27,420.45,
2005-05-28,420.45,
2005-05-29,420.45,
2005-05-30,418.55,
2005-05-31,417.25,
2005-06-01,415.4,
2005-06-02,421.8,
2005-06-03,422.45,
2005-06-04,422.45,
2005-06-05,422.45,
2005-06-06,425.95,
2005-06-07,424.75,
2005-06-08,423.15,
2005-06-09,423.7,
2005-06-10,427.05,
2005-06-11,427.05,
2005-06-12,427.05,
2005-06-13,428.9,
2005-06-14,426.85,
2005-06-15,428.9,
2005-06-16,435.65,
2005-06-17,437.65,
2005-06-18,437.65,
2005-06-19,437.65,
2005-06-20,437.9,
2005-06-21,438.6,
2005-06-22,438.15,
2005-06-23,441.3,
2005-06-24,439.95,
2005-06-25,439.95,
2005-06-26,439.95,
2005-06-27,439.8,
2005-06-28,435.55,
2005-06-29,437.25,
2005-06-30,435.5,
2005-07-01,427.4,
2005-07-02,427.4,
2005-07-03,427.4,
2005-07-04,427.9,
2005-07-05,423.6,
2005-07-06,423.76,
2005-07-07,424.2,
2005-07-08,423.1,
2005-07-09,423.1,
2005-07-10,423.1,
2005-07-11,425.9,
2005-07-12,426.95,
2005-07-13,424.1,
2005-07-14,419.6,
2005-07-15,421.55,
2005-07-16,421.55,
2005-07-17,421.55,
2005-07-18,421.05,
2005-07-19,420.1,
2005-07-20,423.15,
2005-07-21,425.6,
2005-07-22,425,
2005-07-23,425,
2005-07-24,425,
2005-07-25,425.85,
2005-07-26,423.5,
2005-07-27,425.5,
2005-07-28,428,
2005-07-29,429.8,
2005-07-30,429.8,
2005-07-31,429.8,
2005-08-01,432.2,
2005-08-02,432.3,
2005-08-03,436.8,
2005-08-04,437.6,
2005-08-05,437.3,
2005-08-06,437.3,
2005-08-07,437.3,
2005-08-08,435,
2005-08-09,434.8,
2005-08-10,437.6,
2005-08-11,445.9,
2005-08-12,446.2,
2005-08-13,446.2,
2005-08-14,446.2,
2005-08-15,442.4,
2005-08-16,446.15,
2005-08-17,440.1,
2005-08-18,439.7,
2005-08-19,436.3,
2005-08-20,436.3,
2005-08-21,436.3,
2005-08-22,438.2,
2005-08-23,439.2,
2005-08-24,437.67,
2005-08-25,438.7,
2005-08-26,437.7,
2005-08-27,437.7,
2005-08-28,437.7,
2005-08-29,436.9,
2005-08-30,431.6,
2005-08-31,435.2,
2005-09-01,443.25,
2005-09-02,444.4,
2005-09-03,444.4,
2005-09-04,444.4,
2005-09-05,445.35,
2005-09-06,444,
2005-09-07,444.7,
2005-09-08,447.4,
2005-09-09,449.2,
2005-09-10,449.2,
2005-09-11,449.2,
2005-09-12,449.75,
2005-09-13,446.5,
2005-09-14,450.3,
2005-09-15,455.75,
2005-09-16,459.75,
2005-09-17,459.75,
2005-09-18,459.75,
2005-09-19,464.75,
2005-09-20,463.85,
2005-09-21,472.35,
2005-09-22,466.05,
2005-09-23,463.25,
2005-09-24,463.25,
2005-09-25,463.25,
2005-09-26,466.65,
2005-09-27,462.5,
2005-09-28,469,
2005-09-29,472.15,
2005-09-30,469.3,
2005-10-01,469.3,
2005-10-02,469.3,
2005-10-03,465.95,
2005-10-04,466.25,
2005-10-05,464.75,
2005-10-06,473.45,
2005-10-07,474.85,
2005-10-08,474.85,
2005-10-09,474.85,
2005-10-10,475.24,
2005-10-11,475.5,
2005-10-12,470.9,
2005-10-13,471.6,
2005-10-14,469.7,
2005-10-15,469.7,
2005-10-16,469.7,
2005-10-17,474,
2005-10-18,472.2,
2005-10-19,464.55,
2005-10-20,461.2,
2005-10-21,466.89,
2005-10-22,466.89,
2005-10-23,466.89,
2005-10-24,465.25,
2005-10-25,472.6,
2005-10-26,470.95,
2005-10-27,473.65,
2005-10-28,473.49,
2005-10-29,473.49,
2005-10-30,473.49,
2005-10-31,465.18,
2005-11-01,459.15,
2005-11-02,463.2,
2005-11-03,461.1,
2005-11-04,456.9,
2005-11-05,456.9,
2005-11-06,456.9,
2005-11-07,459.6,
2005-11-08,460.8,
2005-11-09,467.1,
2005-11-10,466.85,
2005-11-11,468.7,
2005-11-12,468.7,
2005-11-13,468.7,
2005-11-14,467.5,
2005-11-15,468.52,
2005-11-16,479.3,
2005-11-17,486,
2005-11-18,485.8,
2005-11-19,485.8,
2005-11-20,485.8,
2005-11-21,491.76,
2005-11-22,494.58,
2005-11-23,492.5,
2005-11-24,493.49,
2005-11-25,496.08,
2005-11-26,496.08,
2005-11-27,496.08,
2005-11-28,498.7,
2005-11-29,499.8,
2005-11-30,493.08,
2005-12-01,503.9,
2005-12-02,503.38,
2005-12-03,503.38,
2005-12-04,503.38,
2005-12-05,509.4,
2005-12-06,511.4,
2005-12-07,515.2,
2005-12-08,521.13,
2005-12-09,526.4,
2005-12-10,526.4,
2005-12-11,526.4,
2005-12-12,528,
2005-12-13,518.7,
2005-12-14,506.5,
2005-12-15,502.98,
2005-12-16,503.24,
2005-12-17,503.24,
2005-12-18,503.24,
2005-12-19,503.8,
2005-12-20,492.25,
2005-12-21,495.33,
2005-12-22,504.33,
2005-12-23,502.8,
2005-12-24,502.8,
2005-12-25,502.8,
2005-12-26,505.13,
2005-12-27,507.9,
2005-12-28,516.6,
2005-12-29,516.9,
2005-12-30,517,
2005-12-31,517,
2006-01-01,517,
2006-01-02,516.88,
2006-01-03,534.15,
2006-01-04,534.4,
2006-01-05,524.8,
2006-01-06,539.95,
2006-01-07,539.95,
2006-01-08,539.95,
2006-01-09,548.95,
2006-01-10,542.5,
2006-01-11,547.5,
2006-01-12,546.4,
2006-01-13,557.34,
2006-01-14,557.34,
2006-01-15,557.34,
2006-01-16,562.2,
2006-01-17,554.8,
2006-01-18,542.95,
2006-01-19,557.8,
2006-01-20,554.49,
2006-01-21,554.49,
2006-01-22,554.49,
2006-01-23,559.4,
2006-01-24,558.6,
2006-01-25,563.4,
2006-01-26,560.65,
2006-01-27,559.5,
2006-01-28,559.5,
2006-01-29,559.5,
2006-01-30,568.35,
2006-01-31,568.9,
2006-02-01,569.35,
2006-02-02,572.2,
2006-02-03,568.9,
2006-02-04,568.9,
2006-02-05,568.9,
2006-02-06,569.9,
2006-02-07,548.45,
2006-02-08,551.45,
2006-02-09,564.4,
2006-02-10,551,
2006-02-11,551,
2006-02-12,551,
2006-02-13,540.35,
2006-02-14,547.55,
2006-02-15,539.95,
2006-02-16,548.15,
2006-02-17,552.1,
2006-02-18,552.1,
2006-02-19,552.1,
2006-02-20,555.84,
2006-02-21,554.35,
2006-02-22,555.2,
2006-02-23,548.84,
2006-02-24,559.05,
2006-02-25,559.05,
2006-02-26,559.05,
2006-02-27,553.95,
2006-02-28,561.55,
2006-03-01,562.95,
2006-03-02,569.85,
2006-03-03,565.4,
2006-03-04,565.4,
2006-03-05,565.4,
2006-03-06,555.35,
2006-03-07,552.7,
2006-03-08,543.55,
2006-03-09,546.05,
2006-03-10,541.05,
2006-03-11,541.05,
2006-03-12,541.05,
2006-03-13,545.9,
2006-03-14,551.05,
2006-03-15,552.95,
2006-03-16,555.4,
2006-03-17,554.1,
2006-03-18,554.1,
2006-03-19,554.1,
2006-03-20,554.9,
2006-03-21,552.1,
2006-03-22,550.8,
2006-03-23,549.8,
2006-03-24,560.13,
2006-03-25,560.13,
2006-03-26,560.13,
2006-03-27,567.3,
2006-03-28,563.6,
2006-03-29,573.6,
2006-03-30,588.65,
2006-03-31,583.65,
2006-04-01,583.65,
2006-04-02,583.65,
2006-04-03,587.85,
2006-04-04,586.7,
2006-04-05,588.5,
2006-04-06,595.3,
2006-04-07,588.85,
2006-04-08,588.85,
2006-04-09,588.85,
2006-04-10,599.75,
2006-04-11,593.41,
2006-04-12,598.38,
2006-04-13,596.47,
2006-04-14,602.99,
2006-04-15,602.99,
2006-04-16,602.99,
2006-04-17,613.47,
2006-04-18,621.07,
2006-04-19,640.2,
2006-04-20,612.5,
2006-04-21,633.97,
2006-04-22,633.97,
2006-04-23,633.97,
2006-04-24,620.7,
2006-04-25,630.3,
2006-04-26,638.63,
2006-04-27,633.63,
2006-04-28,654.42,
2006-04-29,654.42,
2006-04-30,654.42,
2006-05-01,655.1,
2006-05-02,668.8,
2006-05-03,667,
2006-05-04,679.7,
2006-05-05,683.8,
2006-05-06,683.8,
2006-05-07,683.8,
2006-05-08,678.7,
2006-05-09,700.9,
2006-05-10,707.9,
2006-05-11,714.3,
2006-05-12,714.8,
2006-05-13,714.8,
2006-05-14,714.8,
2006-05-15,677.4,
2006-05-16,690.4,
2006-05-17,687.1,
2006-05-18,682.3,
2006-05-19,657.6,
2006-05-20,657.6,
2006-05-21,657.6,
2006-05-22,656.05,
2006-05-23,666.5,
2006-05-24,640.7,
2006-05-25,650.9,
2006-05-26,653.7,
2006-05-27,653.7,
2006-05-28,653.7,
2006-05-29,647.77,
2006-05-30,652.9,
2006-05-31,645.2,
2006-06-01,629.6,
2006-06-02,638.2,
2006-06-03,638.2,
2006-06-04,638.2,
2006-06-05,637.15,
2006-06-06,630.65,
2006-06-07,626.45,
2006-06-08,613.25,
2006-06-09,607.45,
2006-06-10,607.45,
2006-06-11,607.45,
2006-06-12,604.25,
2006-06-13,562.05,
2006-06-14,559.75,
2006-06-15,577.05,
2006-06-16,581.15,
2006-06-17,581.15,
2006-06-18,581.15,
2006-06-19,565.25,
2006-06-20,575.85,
2006-06-21,587.55,
2006-06-22,580.65,
2006-06-23,583.05,
2006-06-24,583.05,
2006-06-25,583.05,
2006-06-26,585.25,
2006-06-27,579.05,
2006-06-28,580.15,
2006-06-29,599.65,
2006-06-30,615.85,
2006-07-01,615.85,
2006-07-02,615.85,
2006-07-03,623.49,
2006-07-04,620.24,
2006-07-05,628.15,
2006-07-06,633.03,
2006-07-07,629.25,
2006-07-08,629.25,
2006-07-09,629.25,
2006-07-10,624.15,
2006-07-11,641.45,
2006-07-12,651.53,
2006-07-13,660.05,
2006-07-14,664.15,
2006-07-15,664.15,
2006-07-16,664.15,
2006-07-17,643.03,
2006-07-18,633.05,
2006-07-19,642.75,
2006-07-20,628.15,
2006-07-21,619.75,
2006-07-22,619.75,
2006-07-23,619.75,
2006-07-24,615.25,
2006-07-25,619.13,
2006-07-26,624.75,
2006-07-27,634.35,
2006-07-28,634.75,
2006-07-29,634.75,
2006-07-30,634.75,
2006-07-31,636.74,
2006-08-01,646.84,
2006-08-02,651.25,
2006-08-03,644.92,
2006-08-04,646.5,
2006-08-05,646.5,
2006-08-06,646.5,
2006-08-07,648.65,
2006-08-08,642.55,
2006-08-09,650.03,
2006-08-10,636.25,
2006-08-11,632.55,
2006-08-12,632.55,
2006-08-13,632.55,
2006-08-14,626.7,
2006-08-15,624.8,
2006-08-16,629.05,
2006-08-17,614,
2006-08-18,614.9,
2006-08-19,614.9,
2006-08-20,614.9,
2006-08-21,628.1,
2006-08-22,625,
2006-08-23,622.34,
2006-08-24,621.4,
2006-08-25,622.53,
2006-08-26,622.53,
2006-08-27,622.53,
2006-08-28,614.78,
2006-08-29,614.95,
2006-08-30,619.28,
2006-08-31,627.3,
2006-09-01,625.45,
2006-09-02,625.45,
2006-09-03,625.45,
2006-09-04,626.5,
2006-09-05,638.3,
2006-09-06,633.7,
2006-09-07,616.8,
2006-09-08,610.8,
2006-09-09,610.8,
2006-09-10,610.8,
2006-09-11,589.74,
2006-09-12,587.45,
2006-09-13,590.19,
2006-09-14,575.25,
2006-09-15,579.33,
2006-09-16,579.33,
2006-09-17,579.33,
2006-09-18,587.2,
2006-09-19,573.65,
2006-09-20,576.8,
2006-09-21,584.2,
2006-09-22,589.6,
2006-09-23,589.6,
2006-09-24,589.6,
2006-09-25,590.8,
2006-09-26,592,
2006-09-27,603.1,
2006-09-28,601.3,
2006-09-29,598.3,
2006-09-30,598.3,
2006-10-01,598.3,
2006-10-02,596.7,
2006-10-03,574.5,
2006-10-04,567,
2006-10-05,574.3,
2006-10-06,574.1,
2006-10-07,574.1,
2006-10-08,574.1,
2006-10-09,577.1,
2006-10-10,573,
2006-10-11,573,
2006-10-12,579.3,
2006-10-13,590.4,
2006-10-14,590.4,
2006-10-15,590.4,
2006-10-16,596,
2006-10-17,590.1,
2006-10-18,590.2,
2006-10-19,599.4,
2006-10-20,591.5,
2006-10-21,591.5,
2006-10-22,591.5,
2006-10-23,581.95,
2006-10-24,586.45,
2006-10-25,591.05,
2006-10-26,597.15,
2006-10-27,599.95,
2006-10-28,599.95,
2006-10-29,599.95,
2006-10-30,604.1,
2006-10-31,606.6,
2006-11-01,617.6,
2006-11-02,624.7,
2006-11-03,627.4,
2006-11-04,627.4,
2006-11-05,627.4,
2006-11-06,623.2,
2006-11-07,624.8,
2006-11-08,615.8,
2006-11-09,633.41,
2006-11-10,628.55,
2006-11-11,628.55,
2006-11-12,628.55,
2006-11-13,625.7,
2006-11-14,620.88,
2006-11-15,623.1,
2006-11-16,618.25,
2006-11-17,621.7,
2006-11-18,621.7,
2006-11-19,621.7,
2006-11-20,622.9,
2006-11-21,627.5,
2006-11-22,630.3,
2006-11-23,631.25,
2006-11-24,638.2,
2006-11-25,638.2,
2006-11-26,638.2,
2006-11-27,640.6,
2006-11-28,640,
2006-11-29,636.65,
2006-11-30,648,
2006-12-01,645.6,
2006-12-02,645.6,
2006-12-03,645.6,
2006-12-04,646.2,
2006-12-05,643.15,
2006-12-06,630.95,
2006-12-07,633.84,
2006-12-08,625.15,
2006-12-09,625.15,
2006-12-10,625.15,
2006-12-11,630.45,
2006-12-12,630.05,
2006-12-13,628.75,
2006-12-14,625.85,
2006-12-15,615.35,
2006-12-16,615.35,
2006-12-17,615.35,
2006-12-18,616.25,
2006-12-19,622.95,
2006-12-20,620.44,
2006-12-21,618.5,
2006-12-22,621.01,
2006-12-23,621.01,
2006-12-24,621.01,
2006-12-25,620.75,
2006-12-26,624.7,
2006-12-27,627.2,
2006-12-28,634.9,
2006-12-29,636.7,
2006-12-30,636.7,
2006-12-31,636.7,
2007-01-01,636.8,
2007-01-02,640.5,
2007-01-03,627.5,
2007-01-04,622,
2007-01-05,607.4,
2007-01-06,607.4,
2007-01-07,607.4,
2007-01-08,610,
2007-01-09,613.7,
2007-01-10,611.3,
2007-01-11,611.6,
2007-01-12,627.2,
2007-01-13,627.2,
2007-01-14,627.2,
2007-01-15,626.7,
2007-01-16,624.8,
2007-01-17,631.8,
2007-01-18,627.7,
2007-01-19,635.4,
2007-01-20,635.4,
2007-01-21,635.4,
2007-01-22,633.4,
2007-01-23,646.7,
2007-01-24,648.8,
2007-01-25,646.1,
2007-01-26,646,
2007-01-27,646,
2007-01-28,646,
2007-01-29,643.7,
2007-01-30,647.3,
2007-01-31,653.2,
2007-02-01,657.2,
2007-02-02,647.85,
2007-02-03,647.85,
2007-02-04,647.85,
2007-02-05,648.45,
2007-02-06,653.3,
2007-02-07,651.45,
2007-02-08,660.45,
2007-02-09,666.85,
2007-02-10,666.85,
2007-02-11,666.85,
2007-02-12,661.1,
2007-02-13,664.25,
2007-02-14,669.13,
2007-02-15,669.75,
2007-02-16,669.05,
2007-02-17,669.05,
2007-02-18,669.05,
2007-02-19,670.75,
2007-02-20,657.25,
2007-02-21,678.85,
2007-02-22,677.45,
2007-02-23,682.55,
2007-02-24,682.55,
2007-02-25,682.55,
2007-02-26,686.55,
2007-02-27,663.35,
2007-02-28,669.35,
2007-03-01,664.45,
2007-03-02,642.45,
2007-03-03,642.45,
2007-03-04,642.45,
2007-03-05,636.6,
2007-03-06,646.5,
2007-03-07,649,
2007-03-08,651.8,
2007-03-09,650.27,
2007-03-10,650.27,
2007-03-11,650.27,
2007-03-12,650.5,
2007-03-13,643.8,
2007-03-14,644.7,
2007-03-15,646.6,
2007-03-16,653.4,
2007-03-17,653.4,
2007-03-18,653.4,
2007-03-19,654.2,
2007-03-20,658.8,
2007-03-21,664.2,
2007-03-22,664,
2007-03-23,657.4,
2007-03-24,657.4,
2007-03-25,657.4,
2007-03-26,664.1,
2007-03-27,664.41,
2007-03-28,665.55,
2007-03-29,661.5,
2007-03-30,663.79,
2007-03-31,663.79,
2007-04-01,663.79,
2007-04-02,664,
2007-04-03,663.95,
2007-04-04,674.35,
2007-04-05,674.45,
2007-04-06,675,
2007-04-07,675,
2007-04-08,675,
2007-04-09,670.75,
2007-04-10,677.9,
2007-04-11,677.3,
2007-04-12,676.1,
2007-04-13,685.52,
2007-04-14,685.52,
2007-04-15,685.52,
2007-04-16,690.2,
2007-04-17,686.55,
2007-04-18,690.05,
2007-04-19,682.95,
2007-04-20,691.95,
2007-04-21,691.95,
2007-04-22,691.95,
2007-04-23,689.15,
2007-04-24,683.65,
2007-04-25,686.25,
2007-04-26,674.75,
2007-04-27,681.55,
2007-04-28,681.55,
2007-04-29,681.55,
2007-04-30,678.45,
2007-05-01,673.45,
2007-05-02,673.15,
2007-05-03,682.35,
2007-05-04,688.85,
2007-05-05,688.85,
2007-05-06,688.85,
2007-05-07,688.75,
2007-05-08,685.65,
2007-05-09,680.55,
2007-05-10,665.65,
2007-05-11,670.85,
2007-05-12,670.85,
2007-05-13,670.85,
2007-05-14,669.75,
2007-05-15,672.05,
2007-05-16,662.15,
2007-05-17,657.65,
2007-05-18,661.75,
2007-05-19,661.75,
2007-05-20,661.75,
2007-05-21,663.25,
2007-05-22,659.25,
2007-05-23,661.85,
2007-05-24,654.65,
2007-05-25,656,
2007-05-26,656,
2007-05-27,656,
2007-05-28,655.55,
2007-05-29,656.85,
2007-05-30,653.45,
2007-05-31,660.5,
2007-06-01,671.75,
2007-06-02,671.75,
2007-06-03,671.75,
2007-06-04,671.15,
2007-06-05,670.05,
2007-06-06,670.75,
2007-06-07,659.15,
2007-06-08,648.85,
2007-06-09,648.85,
2007-06-10,648.85,
2007-06-11,653.65,
2007-06-12,647.25,
2007-06-13,651.75,
2007-06-14,651.95,
2007-06-15,655.35,
2007-06-16,655.35,
2007-06-17,655.35,
2007-06-18,656.35,
2007-06-19,661.45,
2007-06-20,654.55,
2007-06-21,651.73,
2007-06-22,654.3,
2007-06-23,654.3,
2007-06-24,654.3,
2007-06-25,651,
2007-06-26,640.9,
2007-06-27,643.5,
2007-06-28,648.95,
2007-06-29,649.65,
2007-06-30,649.65,
2007-07-01,649.65,
2007-07-02,657.25,
2007-07-03,653.2,
2007-07-04,654.2,
2007-07-05,649.5,
2007-07-06,655.9,
2007-07-07,655.9,
2007-07-08,655.9,
2007-07-09,660.4,
2007-07-10,663.3,
2007-07-11,660.65,
2007-07-12,666.8,
2007-07-13,666.9,
2007-07-14,666.9,
2007-07-15,666.9,
2007-07-16,664.9,
2007-07-17,664.9,
2007-07-18,673,
2007-07-19,677.5,
2007-07-20,683.4,
2007-07-21,683.4,
2007-07-22,683.4,
2007-07-23,681.6,
2007-07-24,681,
2007-07-25,674.9,
2007-07-26,662.9,
2007-07-27,661.2,
2007-07-28,661.2,
2007-07-29,661.2,
2007-07-30,665,
2007-07-31,664.3,
2007-08-01,666.9,
2007-08-02,665.55,
2007-08-03,673,
2007-08-04,673,
2007-08-05,673,
2007-08-06,672.01,
2007-08-07,672.4,
2007-08-08,674.8,
2007-08-09,662.1,
2007-08-10,672.8,
2007-08-11,672.8,
2007-08-12,672.8,
2007-08-13,669.5,
2007-08-14,669.2,
2007-08-15,667.6,
2007-08-16,652.01,
2007-08-17,657.8,
2007-08-18,657.8,
2007-08-19,657.8,
2007-08-20,657.11,
2007-08-21,657.3,
2007-08-22,660.8,
2007-08-23,660.38,
2007-08-24,668.2,
2007-08-25,668.2,
2007-08-26,668.2,
2007-08-27,667.6,
2007-08-28,662.5,
2007-08-29,667.6,
2007-08-30,665.3,
2007-08-31,673.4,
2007-09-01,673.4,
2007-09-02,673.4,
2007-09-03,672.52,
2007-09-04,681.65,
2007-09-05,681.8,
2007-09-06,695.41,
2007-09-07,701,
2007-09-08,701,
2007-09-09,701,
2007-09-10,703.1,
2007-09-11,712.5,
2007-09-12,711.6,
2007-09-13,708.3,
2007-09-14,707.6,
2007-09-15,707.6,
2007-09-16,707.6,
2007-09-17,717.9,
2007-09-18,723.5,
2007-09-19,721.4,
2007-09-20,733.26,
2007-09-21,731.5,
2007-09-22,731.5,
2007-09-23,731.5,
2007-09-24,730.6,
2007-09-25,731.7,
2007-09-26,728.8,
2007-09-27,734.43,
2007-09-28,743.6,
2007-09-29,743.6,
2007-09-30,743.6,
2007-10-01,747.2,
2007-10-02,731.6,
2007-10-03,727.9,
2007-10-04,738,
2007-10-05,742.7,
2007-10-06,742.7,
2007-10-07,742.7,
2007-10-08,733.3,
2007-10-09,737.9,
2007-10-10,741.1,
2007-10-11,747.88,
2007-10-12,749.1,
2007-10-13,749.1,
2007-10-14,749.1,
2007-10-15,759.4,
2007-10-16,760.5,
2007-10-17,754.82,
2007-10-18,768.2,
2007-10-19,765.2,
2007-10-20,765.2,
2007-10-21,765.2,
2007-10-22,754.2,
2007-10-23,759.8,
2007-10-24,763.95,
2007-10-25,769.3,
2007-10-26,785.2,
2007-10-27,785.2,
2007-10-28,785.2,
2007-10-29,791.8,
2007-10-30,782.1,
2007-10-31,796.59,
2007-11-01,787.3,
2007-11-02,807,
2007-11-03,807,
2007-11-04,807,
2007-11-05,806.5,
2007-11-06,825,
2007-11-07,831.09,
2007-11-08,833.59,
2007-11-09,832,
2007-11-10,832,
2007-11-11,832,
2007-11-12,793.5,
2007-11-13,802,
2007-11-14,811.95,
2007-11-15,788.45,
2007-11-16,786.3,
2007-11-17,786.3,
2007-11-18,786.3,
2007-11-19,781.75,
2007-11-20,803.2,
2007-11-21,800.32,
2007-11-22,804.53,
2007-11-23,823.8,
2007-11-24,823.8,
2007-11-25,823.8,
2007-11-26,824.6,
2007-11-27,812.59,
2007-11-28,804.83,
2007-11-29,793.07,
2007-11-30,783.75,
2007-12-01,783.75,
2007-12-02,783.75,
2007-12-03,794.3,
2007-12-04,801.7,
2007-12-05,795.15,
2007-12-06,802.42,
2007-12-07,794.8,
2007-12-08,794.8,
2007-12-09,794.8,
2007-12-10,808.53,
2007-12-11,796.98,
2007-12-12,813.48,
2007-12-13,797.62,
2007-12-14,794.49,
2007-12-15,794.49,
2007-12-16,794.49,
2007-12-17,793.35,
2007-12-18,802.88,
2007-12-19,802.19,
2007-12-20,796.38,
2007-12-21,811.72,
2007-12-22,811.72,
2007-12-23,811.72,
2007-12-24,811.8,
2007-12-25,807,
2007-12-26,824.5,
2007-12-27,825.58,
2007-12-28,840.5,
2007-12-29,840.5,
2007-12-30,840.5,
2007-12-31,833.92,
2008-01-01,833.7,
2008-01-02,857.55,
2008-01-03,864.93,
2008-01-04,859.6,
2008-01-05,859.6,
2008-01-06,859.6,
2008-01-07,858.16,
2008-01-08,878.16,
2008-01-09,878.8,
2008-01-10,893.3,
2008-01-11,895.4,
2008-01-12,895.4,
2008-01-13,895.4,
2008-01-14,904.13,
2008-01-15,888.1,
2008-01-16,877.03,
2008-01-17,877.76,
2008-01-18,883.17,
2008-01-19,883.17,
2008-01-20,883.17,
2008-01-21,865,
2008-01-22,892.34,
2008-01-23,890.32,
2008-01-24,912.85,
2008-01-25,913.95,
2008-01-26,913.95,
2008-01-27,913.95,
2008-01-28,928.97,
2008-01-29,923.76,
2008-01-30,929.4,
2008-01-31,925.99,
2008-02-01,905.48,
2008-02-02,905.48,
2008-02-03,905.48,
2008-02-04,903.58,
2008-02-05,888.17,
2008-02-06,900.6,
2008-02-07,910.51,
2008-02-08,922.99,
2008-02-09,922.99,
